row_id,OBJECTID,AADT,AADT_YEAR,CARTO_CLASS,FLOW_DIRECTION,FROM_LEFT_ADDRESS,FROM_RIGHT_ADDRESS,FROM_STREET,LANES,OWNERSHIP,ROADSEGMENTID,SOURCE,SOURCE_DATE,SPEED_LIMIT,STREET,SUBCATEGORY,TO_LEFT_ADDRESS,TO_RIGHT_ADDRESS,TO_STREET,Shape__Length
2465,58031,1023,2023,COLLECTOR,TWOWAY,25,28,BENESFORT DR,2,KIT,20644,PARCELID,2005-03-02T00:00:00.000000,40,BANKSIDE DR,MINOR,129,126,OPRINGTON DR,441.288886316525
2466,58033,1950,2003,COLLECTOR,TWOWAY,135,128,STONEHENGE PL,2,KIT,21089,REG PLAN 1600,2003-04-22T00:00:00.000000,40,YELLOW BIRCH DR,MINOR,135,140,FRAN ELLEN CRES,82.0872985528294
2467,58035,750,2003,LOCAL STREET,TWOWAY,91,76,ST CLAIR AVE,2,KIT,6437,REG PLAN 676,2003-04-22T00:00:00.000000,40,GLEN RD,LOCAL,91,96,BRANT CRES,97.5500231512015
2468,58037,14283,2015,ARTERIAL,TWOWAY,875,950,FISCHER HALLMAN RD,4,REG,20737,REG PLAN 1384,2003-04-22T00:00:00.000000,60,HIGHLAND RD W,MAJOR,875,950,WESTHEIGHTS DR,538.205778082629
2469,58038,15064,2015,ARTERIAL,TWOWAY,101,102,LOUISA ST,2,REG,7041,REG PLAN 671,2003-04-22T00:00:00.000000,50,LANCASTER ST W,MAJOR,121,122,HILLVIEW ST,96.3741120166668
2470,58043,200,2003,LOCAL STREET,TWOWAY,2,3,BLACKWELL DR,2,KIT,21176,REG PLAN 1446,2003-04-22T00:00:00.000000,40,CLAYCROFT CRES,LOCAL,38,51,LANARK CRES,203.29946653925
2471,58044,250,2003,LOCAL STREET,TWOWAY,7,4,BLACKWELL DR,2,KIT,20728,REG PLAN 1384,2003-04-22T00:00:00.000000,40,MONTEAGLE CRES,LOCAL,137,138,BLACKWELL DR,451.416590632351
2472,58045,230,2022,LOCAL STREET,TWOWAY,41,6,FOXGLOVE CRES,2,KIT,600119,58M-224,2003-04-22T00:00:00.000000,40,EVERGLADE CRES,LOCAL,189,190,FOXGLOVE CRES,434.360099374896
2473,58047,1670,2023,COLLECTOR,TWOWAY,222,233,DINEEN CRT,2,KIT,25516,REG PLAN 1829,2003-04-22T00:00:00.000000,40,KEEWATIN AVE,MINOR,258,243,KEEWATIN PL,140.463366181131
2474,58048,965,2022,LOCAL STREET,TWOWAY,214,211,KINZIE AVE,2,KIT,23072,REG PLAN 1303,2003-05-30T00:00:00.000000,40,VERONICA DR,LOCAL,266,251,VERONICA DR,176.714125031571
2475,58049,915,2021,LOCAL STREET,TWOWAY,144,159,BANCROFT ST,2,KIT,40261,REG PLAN 1303,2003-05-30T00:00:00.000000,40,VERONICA DR,LOCAL,176,167,VERONICA DR,91.6218768021914
2476,58050,300,2003,LOCAL STREET,TWOWAY,2,5,ACTIVA AVE,2,KIT,40273,58M-132,2003-07-29T00:00:00.000000,30,COPPER LEAF ST,LOCAL,26,35,WISTERIA CRT,132.145717574001
2477,58055,7797,2015,ARTERIAL,TWOWAY,93,112,ST GEORGE ST,4,REG,6608,UNKNKOWN,2003-04-22T00:00:00.000000,50,BENTON ST,MAJOR,135,120,COURTLAND AVE E,197.429568517031
2478,58060,50,2005,LOCAL STREET,TWOWAY,86,85,FALCONRIDGE DR,2,KIT,601849,58M-512,2010-12-02T00:00:00.000000,40,EAGLECREST ST,LOCAL,174,165,GREYHAWK ST,336.203839268947
2479,58065,100,2003,LOCAL STREET,TWOWAY,4,3,GEORGIAN ST,2,KIT,10237,REG PLAN 1515,2003-04-22T00:00:00.000000,40,OSWEGO CRT,LOCAL,12,11,OSWEGO CRT,105.315613178637
2480,58066,1708,2022,LOCAL STREET,TWOWAY,69,70,OVERLEA DR,2,KIT,20697,REG PLAN 1248,2003-04-22T00:00:00.000000,40,EAGEN DR,LOCAL,81,80,RALGREEN CRES,88.0533604984251
2481,58067,1000,2003,LOCAL STREET,TWOWAY,81,88,RALGREEN CRES,2,KIT,20703,REG PLAN 1248,2003-04-22T00:00:00.000000,40,EAGEN DR,LOCAL,81,90,HIGHLAND RD W,64.3485363570234
2482,58069,400,2003,LOCAL STREET,TWOWAY,50,59,AMHERST DR,2,KIT,22709,REG PLAN 578,2004-02-09T00:00:00.000000,40,DURHAM ST,LOCAL,68,67,DOON VALLEY DR,124.726611533245
2483,58070,300,2003,LOCAL STREET,TWOWAY,6,5,GRAND RIVER BLVD,2,KIT,22151,REG PLAN 1340,2003-05-30T00:00:00.000000,40,MANOR DR,LOCAL,12,17,LEWIS CRES,79.6711109266459
2484,58074,350,2009,LOCAL STREET,TWOWAY,3,6,DEER RIDGE DR,2,KIT,40240,58M-263,2003-04-22T00:00:00.000000,40,WINIFRED ST,LOCAL,69,72,LANTERN ST,441.514893753463
2485,58077,3423,2019,COLLECTOR,TWOWAY,11,10,WESTMOUNT RD W,2,KIT,1312,REG PLAN 1257,2003-04-22T00:00:00.000000,30,CHOPIN DR,MINOR,127,116,MARKWOOD DR,411.803101639301
2486,58079,300,2003,LOCAL STREET,TWOWAY,3,8,DAVID ST,2,KIT,5737,REG PLAN 426,2003-04-22T00:00:00.000000,40,DILL ST,LOCAL,35,32,END,108.69632115132
2487,58083,500,2005,LOCAL STREET,TWOWAY,3,2,COUNTRYSTONE DR,2,KIT,600869,30T-01205-DA,2004-03-11T00:00:00.000000,40,IRON GATE ST,LOCAL,51,46,LEMON GRASS ST,145.953140686035
2488,58084,200,2003,LOCAL STREET,TWOWAY,241,242,KELLER CRES,2,KIT,40249,58M-117,2003-04-22T00:00:00.000000,40,HUCK CRES,LOCAL,269,270,END,110.488079951517
2489,58085,25216,2015,ARTERIAL,TWOWAY,294,291,FOREST HILL DR,5,REG,6137,REG PLAN 1057,2003-04-22T00:00:00.000000,50,FISCHER HALLMAN RD,MAJOR,330,321,MCGARRY DR,173.88114813035
2490,58087,300,2003,LOCAL STREET,TWOWAY,2,3,EDENBRIDGE DR,2,KIT,40350,REG PLAN 1607,2003-12-18T00:00:00.000000,40,CHARLESTON PL,LOCAL,10,15,TEMPLETON DR,79.6329402000069
2491,58088,2000,2003,COLLECTOR,TWOWAY,465,448,OAKWOOD AVE,2,KIT,10586,REG PLAN 755,2003-09-09T00:00:00.000000,40,ST LEGER ST,MINOR,479,468,UNION ST,135.35788946428
2492,58089,1869,2023,COLLECTOR,TWOWAY,85,84,WAVERLY RD,2,KIT,8806,REG PLAN 377,2003-04-22T00:00:00.000000,30,STRANGE ST,MINOR,131,150,DOMINION ST,360.578277718557
2493,58090,800,2017,LOCAL STREET,TWOWAY,1,6,WELLINGTON ST N,2,KIT,603815,MTO,2017-09-18T00:00:00.000000,40,SHIRLEY AVE,LOCAL,61,68,CUL DE SAC,430.742480038284
2494,58092,1632,2019,LOCAL STREET,TWOWAY,40,39,GRAVEL RIDGE TRAIL,2,KIT,601744,30T-05201,2005-03-14T00:00:00.000000,40,ISAIAH DR,LOCAL,88,99,GRAVEL RIDGE TRAIL,222.572657157937
2495,58094,1891,2022,COLLECTOR,TWOWAY,210,299,ORCHARD MILL CRES,2,KIT,16060,REG PLAN 1472,2004-02-09T00:00:00.000000,40,DOON VALLEY DR,MINOR,226,299,ORCHARD MILL CRES,143.477710855958
2496,58096,250,2003,LOCAL STREET,TWOWAY,31,42,EDGEHILL DR,2,KIT,15977,REG PLAN 689,2003-04-22T00:00:00.000000,40,LIMERICK DR,LOCAL,35,42,HELEN AVE,110.581579913917
2497,58097,6091,2016,COLLECTOR,TWOWAY,2922,2969,CEDARWOODS CRES,3,KIT,10973,GIS STAFF,2003-12-18T00:00:00.000000,40,KINGSWAY DR,MINOR,2960,2969,GREENFIELD AVE,315.507535429015
2498,58098,450,2003,LOCAL STREET,TWOWAY,42,33,END,2,KIT,22319,REG PLAN 308,2003-04-22T00:00:00.000000,40,FLORENCE AVE,LOCAL,50,49,HUBER ST,91.7391252319523
2499,58099,450,2003,LOCAL STREET,TWOWAY,106,105,WALKER ST,2,KIT,12094,REG PLAN 308,2003-04-22T00:00:00.000000,40,FLORENCE AVE,LOCAL,130,129,GUERIN AVE,119.045173281355
2500,58101,3970,2015,ARTERIAL,TWOWAY,69,64,CHURCH ST,4,REG,6707,UNKNOWN,2003-04-22T00:00:00.000000,50,BENTON ST,MAJOR,87,90,ST GEORGE ST,131.788852381201
2501,58105,3834,2014,LOCAL STREET,TOFROM,64,67,MAY PL,2,KIT,11317,GIS STAFF,2003-11-23T00:00:00.000000,40,CEDAR ST N,LOCAL,74,69,KRUG ST,53.7368120665019
2502,58106,250,2003,LOCAL STREET,TWOWAY,4,7,THALER AVE,2,KIT,12141,REG PLAN 1558,2003-05-30T00:00:00.000000,40,SCENIC WOOD CRES,LOCAL,124,123,THALER AVE,366.357678363315
2503,58107,1191,2023,LOCAL STREET,TWOWAY,260,263,RUTHERFORD DR,2,KIT,23052,REG PLAN 742,2003-05-30T00:00:00.000000,40,FERGUS AVE,LOCAL,294,287,SCENIC WOOD CRES,140.681162064225
2504,58108,2245,2001,COLLECTOR,TWOWAY,164,169,CORAL CRES,2,KIT,20972,REG PLAN 670,2003-04-22T00:00:00.000000,40,PLEASANT AVE,MINOR,174,185,STIRLING AVE S,98.2985042132072
2505,58109,293,2021,LOCAL STREET,TWOWAY,443,430,STAHL AVE,2,KIT,8828,REG PLAN 155,2003-04-22T00:00:00.000000,40,DUKE ST W,LOCAL,475,480,BISMARK AVE,145.564077898922
2506,58110,320,2021,LOCAL STREET,TWOWAY,15,14,HERMIE PL,2,KIT,6957,REG PLAN 33,2003-04-22T00:00:00.000000,40,ST LEGER ST,LOCAL,33,46,VICTORIA ST N,142.280231168135
2507,58116,900,2003,LOCAL STREET,TWOWAY,66,73,DUKE ST W,2,KIT,6475,REG PLAN 401,2003-04-22T00:00:00.000000,40,YOUNG ST,LOCAL,80,77,WEBER ST W,146.883467953694
2508,58122,100,2003,LOCAL STREET,TWOWAY,7,4,SCHWEITZER ST,2,KIT,12560,REG PLAN 675,2003-06-25T00:00:00.000000,40,SYLVIA ST,LOCAL,7,24,END,135.855005974241
2509,58123,2368,2012,COLLECTOR,TWOWAY,674,683,HENHOEFFER CRES,2,KIT,40336,58M,2004-02-18T00:00:00.000000,40,ACTIVA AVE,MINOR,702,691,PERIWINKLE ST,97.0726483057522
2510,58125,503,2023,LOCAL STREET,TWOWAY,34,37,BROADMOOR AVE,2,KIT,10734,REG PLAN 812,2002-08-13T00:00:00.000000,40,HARBER AVE,LOCAL,48,77,BYRON AVE,212.303045226319
2511,58126,161,2016,LOCAL STREET,TWOWAY,18,15,WOODHAVEN RD,2,KIT,21833,REG PLAN 849,2002-08-13T00:00:00.000000,40,REYBURN AVE,LOCAL,84,79,TRAYNOR AVE,326.07975047231
2512,58128,3434,1996,COLLECTOR,TWOWAY,466,471,HOMESTEAD PL,2,KIT,5393,REG PLAN 1464,2003-04-22T00:00:00.000000,40,DRIFTWOOD DR,MINOR,486,483,WESTHEIGHTS DR,110.243578169548
2513,58136,500,2008,LOCAL STREET,TWOWAY,23,22,HIDDEN VALLEY RD,2,KIT,602201,"BYLAW 2007-23 PT LT1,RCP 1519; PT 6 58R-15056 WR278315",2007-02-19T00:00:00.000000,40,RIVER VALLEY DR,LOCAL,23,26,RIVER BIRCH ST,273.342479284951
2514,58138,400,2003,LOCAL STREET,TWOWAY,3,8,MORRISON RD,2,KIT,22372,REG PLAN 1447,2003-05-30T00:00:00.000000,40,QUINTE CRES,LOCAL,15,12,QUINTE CRT,85.0734498219354
2515,58140,376,2020,LOCAL STREET,TWOWAY,257,304,GUELPH ST,2,KIT,10391,REG PLAN 174,2003-04-22T00:00:00.000000,40,MAPLE AVE,LOCAL,319,324,ARNOLD ST,288.680138807412
2516,58141,10779,2022,COLLECTOR,TWOWAY,570,551,SPRING VALLEY RD,4,KIT,6966,MCP 763,2003-04-22T00:00:00.000000,50,WELLINGTON ST N,MAJOR,570,809,CIRCA DR,409.303144789023
2517,58142,79,2022,LOCAL STREET,TWOWAY,40,59,CRESCENT ST,2,KIT,10175,REG PLAN 332,2003-04-22T00:00:00.000000,40,DANE ST,LOCAL,90,67,BORDEN AVE N,173.447332035067
2518,58143,450,2009,LOCAL STREET,TWOWAY,38,39,CREST HAVEN ST,2,KIT,40365,58M-158,2003-04-22T00:00:00.000000,40,WINDING WOOD CRES,LOCAL,148,153,CREST HAVEN ST,438.108628823265
2519,58145,1833,2006,COLLECTOR,TWOWAY,273,264,LENNOX CRES,2,KIT,5681,REG PLAN 1532,2003-04-22T00:00:00.000000,40,STOKE DR,MINOR,285,286,FISCHER HALLMAN RD,119.647535049546
2520,58148,20442,2015,ARTERIAL,TWOWAY,135,130,BRAMM ST,4,REG,8793,REG PLAN 143,2003-04-22T00:00:00.000000,50,VICTORIA ST S,MAJOR,145,148,THERESA ST,69.6276188012021
2521,58149,20612,2015,ARTERIAL,TWOWAY,131,120,MICHAEL ST,4,REG,8791,REG PLAN 143,2003-04-22T00:00:00.000000,50,VICTORIA ST S,MAJOR,131,120,BRAMM ST,16.7293753615027
2522,58154,2449,2016,LOCAL STREET,TWOWAY,220,215,CLOVER PL,2,KIT,23059,REG PLAN 742,2003-04-22T00:00:00.000000,40,FERGUS AVE,LOCAL,228,221,OBERMEYER DR,52.0980690994934
2523,58155,100,2003,LOCAL STREET,TWOWAY,185,186,END,2,KIT,13136,REG PLAN 1090,2003-04-22T00:00:00.000000,40,CLOVER PL,LOCAL,199,186,FERGUS AVE,71.4074067022415
2524,58159,1198,2020,LOCAL STREET,TWOWAY,38,35,BRAUN ST,2,KIT,8897,REG PLAN 376,2003-04-22T00:00:00.000000,40,SHANLEY ST,LOCAL,68,69,MOORE AVE,155.234945808747
2525,58165,100,2005,LOCAL STREET,TWOWAY,905,904,JOSEPH SCHOERG CRES,2,KIT,600972,30T-95016,2003-07-30T00:00:00.000000,40,JOSEPH SCHOERG PL,LOCAL,913,908,CUL DE SAC,37.0936487182384
2526,58177,100,2003,LOCAL STREET,TWOWAY,201,200,HIGHGATE RD,2,KIT,600009,58M-205,2003-04-22T00:00:00.000000,40,HIGHGATE CRT,LOCAL,237,236,CUL DE SAC,93.3232839755986
2527,58181,2000,2003,LOCAL STREET,TWOWAY,19,12,BRIAR AVE,2,KIT,8906,REG PLAN 133,2003-04-22T00:00:00.000000,40,DEKAY ST,LOCAL,23,26,EMMA AVE,74.5223692866075
2528,58182,800,2003,LOCAL STREET,TWOWAY,11,16,STIRLING AVE S,2,KIT,6569,REG PLAN 1062,2003-04-22T00:00:00.000000,40,SOUTHMOOR DR,LOCAL,23,16,YAGER AVE,97.274191006465
2529,58184,833,2000,LOCAL STREET,TWOWAY,7,4,KEEWATIN AVE,2,KIT,25513,REG PLAN 1826,2003-04-22T00:00:00.000000,40,STANMORE AVE,LOCAL,85,92,GLOUCESTER CRT,289.945051565052
2530,58185,400,2003,LOCAL STREET,TWOWAY,12,13,MOORE AVE,2,KIT,11200,REG PLAN 256,2003-04-22T00:00:00.000000,40,DELISLE AVE,LOCAL,48,47,DEKAY ST,196.600301703688
2531,58186,1582,2000,COLLECTOR,TWOWAY,306,307,WEBER ST W,2,KIT,11179,REG PLAN 373,2003-04-22T00:00:00.000000,40,GUELPH ST,MINOR,344,347,ELLIS AVE,162.168332307355
2532,58187,500,2003,LOCAL STREET,TOFROM,7,6,WILHELM ST,1,KIT,8817,REG PLAN 328,2003-04-22T00:00:00.000000,40,HETT AVE,LOCAL,55,48,BLUCHER ST,229.516568422032
2533,58188,179,2022,LOCAL STREET,TWOWAY,87,88,GUELPH ST,2,KIT,8815,REG PLAN 259,2003-04-22T00:00:00.000000,40,DEKAY ST,LOCAL,107,112,DELISLE AVE,128.711735085693
2534,58189,2095,2007,COLLECTOR,TWOWAY,10,3,LACKNER BLVD,2,KIT,22554,REG PLAN 1732,2003-12-18T00:00:00.000000,40,ZELLER DR,MINOR,24,23,SUSAN CRES,139.179949247579
2535,58192,2000,2003,COLLECTOR,TWOWAY,376,375,WYANDOTTE CRT,2,KIT,22275,REG PLAN 1447,2003-05-30T00:00:00.000000,40,GRAND RIVER BLVD,MINOR,384,379,MANITOULIN CRES,61.3267258209329
2536,58194,500,2006,LOCAL STREET,TWOWAY,33,2,PAIGE ST,2,KIT,601131,30T-92003,1993-10-19T00:00:00.000000,40,PAIGE ST,LOCAL,127,18,PAIGE ST,87.8309903452741
2537,58195,3926,1999,COLLECTOR,TWOWAY,221,216,FRANKLIN ST S,3,KIT,9983,REG PLAN 254,2002-08-13T00:00:00.000000,30,WILSON AVE,MINOR,221,216,EIGHTH AVE,103.438539765776
2538,58196,1536,2003,LOCAL STREET,TWOWAY,25,36,WINDALE CRES,2,KIT,6400,REG PLAN 748,2002-08-13T00:00:00.000000,40,VALLEYVIEW RD,LOCAL,67,50,CUL DE SAC,83.1901276505744
2539,58204,100,2003,LOCAL STREET,TWOWAY,1,6,FOREST GLEN CRES,2,KIT,6120,REG PLAN 1265,2003-04-22T00:00:00.000000,40,FOREST GLEN CRT,LOCAL,37,38,CUL DE SAC,93.371565588589
2540,58205,576,2003,LOCAL STREET,TWOWAY,15,38,MCBRINE DR,2,KIT,9585,58R-6194,2002-08-13T00:00:00.000000,50,MCBRINE PL,LOCAL,125,128,CUL DE SAC,263.344745828947
2541,58206,4300,2019,COLLECTOR,TWOWAY,322,325,BROOKMEAD ST,2,KIT,602047,58M-R12853/30T-97012-MOD-MAR-5-2004,2003-12-18T00:00:00.000000,40,ZELLER DR,MINOR,382,381,OLD ZELLER DR,215.111698854608
2542,58207,354,2019,LOCAL STREET,TWOWAY,133,128,DUNBAR RD,3,KIT,8557,REG PLAN 350,2003-04-22T00:00:00.000000,40,CLAREMONT AVE,LOCAL,201,194,WESTMOUNT RD W,284.826193895374
2543,58209,1000,2003,LOCAL STREET,TWOWAY,110,119,VAN HORNE PL,2,KIT,21866,REG PLAN 1376,2003-04-22T00:00:00.000000,40,FARRIER DR,LOCAL,138,129,BRASSEY CRT,114.247755731031
2544,58213,500,2003,COLLECTOR,TWOWAY,91,86,CHESTNUT HILL CRES,2,KIT,600357,58M-158,2003-04-22T00:00:00.000000,40,FOREST EDGE TRAIL,MINOR,107,102,CREST HAVEN ST,74.4647037886241
2545,58214,543,2023,COLLECTOR,TWOWAY,71,30,AUTUMN RIDGE TRAIL,2,KIT,40363,58M-158,2003-04-22T00:00:00.000000,40,FOREST EDGE TRAIL,MINOR,79,82,CHESTNUT HILL CRES,372.445978218522
2546,58217,301,2003,LOCAL STREET,TWOWAY,160,153,GLENDALE RD,2,KIT,11490,REG PLAN 351,2003-04-22T00:00:00.000000,40,MERNER AVE,LOCAL,174,175,CAMERON ST N,113.578294528458
2547,58222,19029,2015,ARTERIAL,TWOWAY,20,19,QUEEN ST N,5,REG,6770,REG PLAN 401,2003-04-22T00:00:00.000000,50,WEBER ST E,MAJOR,20,19,FREDERICK ST,125.407431873603
2548,58225,348,2003,LOCAL STREET,TWOWAY,3,2,CRANSHAW ST,2,KIT,600155,58M-346,2005-03-24T00:00:00.000000,40,TWEEDSDALE ST,LOCAL,65,70,NEWCASTLE DR,194.254932559344
2549,58229,1000,2003,LOCAL STREET,TWOWAY,52,35,HUBER ST,2,KIT,22322,REG PLAN 308,2003-04-22T00:00:00.000000,40,JANSEN AVE,LOCAL,68,71,WALKER ST,119.555901395536
2550,58230,236,2021,LOCAL STREET,TWOWAY,17,2,PINE ST,2,KIT,40040,REG PLAN 385,2003-04-22T00:00:00.000000,40,MARY ST,LOCAL,269,48,WATERLOO BOUNDARY,215.877190249132
2551,58231,243,2021,LOCAL STREET,TWOWAY,15,6,PINE ST,2,KIT,40038,REG PLAN 274,2003-04-22T00:00:00.000000,40,HERBERT ST,LOCAL,39,36,WATERLOO BOUNDARY,123.398709580565
2552,58233,158,2003,LOCAL STREET,TWOWAY,10,15,PIONEER TOWER RD,2,KIT,16068,58R-7082,2003-04-22T00:00:00.000000,40,MARQUETTE DR,LOCAL,42,55,EDGEHILL DR,185.168587868792
2553,58235,450,2003,LOCAL STREET,TWOWAY,14,3,OTTAWA ST N,2,KIT,22595,REG PLAN 1216,2003-04-22T00:00:00.000000,40,SHAFTSBURY DR,LOCAL,14,21,EBYDALE DR,89.373698244604
2554,58238,27821,2015,ARTERIAL,TWOWAY,30,33,CONNOR ST,4,REG,21854,REG PLAN 586,2002-08-13T00:00:00.000000,60,MANITOU DR,MAJOR,50,45,BLEAMS RD,367.777354986175
2555,58239,25539,2015,ARTERIAL,TWOWAY,300,299,SASAGA DR,4,REG,21821,58R-4909,2002-08-13T00:00:00.000000,60,MANITOU DR,MAJOR,520,501,CAYUGA DR,616.201378688241
2556,58242,644,2023,LOCAL STREET,TWOWAY,37,40,CHARLES ST E,2,KIT,11370,REG PLAN 365,2003-04-22T00:00:00.000000,40,MADISON AVE S,LOCAL,79,70,CHURCH ST,217.640353017836
2557,58247,3497,2023,COLLECTOR,TWOWAY,261,266,NINTH AVE,3,KIT,22947,REG PLAN 893,2002-08-13T00:00:00.000000,40,WILSON AVE,MINOR,311,310,WOODHAVEN RD,186.625354744202
2558,58250,1200,2003,LOCAL STREET,TWOWAY,215,226,GREENFIELD AVE,2,KIT,9978,REG PLAN 254,2002-08-13T00:00:00.000000,40,NINTH AVE,LOCAL,235,240,CAIT AVE,99.5556472525006
2559,58251,2831,2020,COLLECTOR,TWOWAY,235,238,GREENFIELD AVE,2,KIT,9996,REG PLAN 254,2002-08-13T00:00:00.000000,30,FRANKLIN ST S,MINOR,263,258,WILSON AVE,119.087943232965
2560,58256,475,2003,LOCAL STREET,TWOWAY,35,32,OAK ST,2,KIT,8784,REG PLAN 418,2003-04-22T00:00:00.000000,40,LINDEN AVE,LOCAL,35,42,MICHAEL ST,98.4458316365659
2561,58257,400,2003,LOCAL STREET,TWOWAY,15,20,JOSEPH ST,2,KIT,8789,REG PLAN 418,2003-04-22T00:00:00.000000,40,LINDEN AVE,LOCAL,15,20,OAK ST,99.4763787093425
2562,58259,500,2004,COLLECTOR,TWOWAY,298,301,BRIDGEMILL CRT,2,KIT,601043,58M-R12853/30T-97012-MOD-MAR-5-2004,2003-12-18T00:00:00.000000,40,ZELLER DR,MINOR,318,321,BROOKMEAD ST,88.3448186396054
2563,58263,500,2003,LOCAL STREET,FROMTO,100,91,PETER ST,1,KIT,11290,REG PLAN 393,2003-04-22T00:00:00.000000,40,ST GEORGE ST,LOCAL,128,131,CEDAR ST S,184.502002402587
2564,58264,1290,2019,LOCAL STREET,TWOWAY,211,224,WATERBEND CRES,2,KIT,601191,30T-00204,2004-07-23T00:00:00.000000,40,SIMS ESTATE DR,LOCAL,227,226,SIMS ESTATE PL,90.3614550949676
2565,58265,300,2003,LOCAL STREET,TWOWAY,36,3,BIEHN DR,2,KIT,21416,REG PLAN 1640,2002-08-13T00:00:00.000000,40,KILKERRAN CRES,LOCAL,52,47,KILBIRNIE CRT,170.885084674306
2566,58267,166,2021,LOCAL STREET,TWOWAY,30,33,HIGHBARRY CRES,2,KIT,600852,58M-435,2003-12-09T00:00:00.000000,40,UDVARI CRES,LOCAL,136,115,HIGHBARRY CRES,251.470012424019
2567,58269,4000,2008,LOCAL STREET,TWOWAY,2269,2266,RIVER BIRCH ST,2,KIT,602225,REG PLAN 1740,2003-04-22T00:00:00.000000,40,HIDDEN VALLEY CRES,LOCAL,2297,2296,HIDDEN VALLEY RD,157.093754687079
2568,58272,1450,2003,COLLECTOR,TWOWAY,647,648,FAIRCREST CRT,2,KIT,9124,REG PLAN 1441,2002-08-13T00:00:00.000000,30,ERINBROOK DR,MINOR,647,648,HIGHCROFT CRT,42.5417571338073
2569,58279,1658,2024,LOCAL STREET,TWOWAY,75,54,COUNTRY HILL DR,2,KIT,602495,58M-331,2004-10-07T00:00:00.000000,30,PEBBLECREEK DR,LOCAL,75,78,VENTURIN ST,114.301126417413
2570,58281,1995,2023,LOCAL STREET,TWOWAY,7,42,VICTORIA ST S,2,KIT,8765,REG PLAN 179,2003-04-22T00:00:00.000000,40,WALNUT ST,LOCAL,19,42,HERLAN AVE,122.590854806046
2571,58283,1658,2021,COLLECTOR,TWOWAY,125,118,MARQUETTE DR,2,KIT,40368,58R-7082,2003-04-22T00:00:00.000000,40,PIONEER TOWER RD,MINOR,135,138,MAPLE MANOR CRT,187.84524044297
2572,58284,2722,2017,COLLECTOR,TWOWAY,575,600,MCBRINE DR,2,KIT,9575,58R-6194,2002-08-13T00:00:00.000000,30,TRILLIUM DR,MINOR,855,888,WASHBURN DR,1169.45535546722
2573,58287,300,2003,LOCAL STREET,TWOWAY,38,31,COACH HILL DR,2,KIT,9294,REG PLAN 1329,2002-08-13T00:00:00.000000,40,CHERRY HILL DR,LOCAL,122,119,COACH HILL DR,350.627240547928
2574,58288,926,2020,LOCAL STREET,TWOWAY,217,218,REYBURN AVE,2,KIT,22971,REG PLAN 849,2002-08-13T00:00:00.000000,40,WOODHAVEN RD,LOCAL,249,248,SIEBERT AVE,239.324114606571
2575,58289,450,2003,LOCAL STREET,TWOWAY,3,2,HEARTHWOOD CRES,2,KIT,40345,58R-11915,2004-02-09T00:00:00.000000,40,HEARTHBRIDGE ST,LOCAL,51,54,ROBERT FERRIE DR,188.543618387797
2576,58290,800,2003,LOCAL STREET,TWOWAY,294,323,HOLLYRIDGE CRES,2,KIT,40119,REG PLAN 1796,2003-04-22T00:00:00.000000,40,HIDDEN CREEK DR,LOCAL,524,519,WESTFOREST TRAIL,630.079282670345
2577,58292,1998,2019,COLLECTOR,TWOWAY,110,115,NOTTINGHAM AVE,2,KIT,22879,REG PLAN 844,2003-12-18T00:00:00.000000,40,MANCHESTER RD,MINOR,204,135,WEDGEWOOD DR,466.915937877295
2578,58293,932,2014,LOCAL STREET,TWOWAY,88,107,END,2,KIT,40262,58M-124,2003-12-18T00:00:00.000000,40,VERONICA DR,LOCAL,140,135,BANCROFT ST,160.234959421018
2579,58297,16836,2015,ARTERIAL,TWOWAY,328,307,BORDEN AVE N,4,REG,10178,REG PLAN 299,2003-04-22T00:00:00.000000,50,WEBER ST E,MAJOR,328,315,ONWARD AVE,98.4998984610685
2580,58298,17006,2015,ARTERIAL,TWOWAY,228,241,STIRLING AVE N,4,REG,10164,REG PLAN 77,2003-04-22T00:00:00.000000,50,WEBER ST E,MAJOR,252,243,SIMEON ST,172.142503588337
2581,58299,17455,2015,ARTERIAL,TWOWAY,196,193,PANDORA AVE N,4,REG,9859,REG PLAN 77,2003-04-22T00:00:00.000000,50,WEBER ST E,MAJOR,206,205,FAIRVIEW AVE,90.5807429530052
2582,58300,150,2003,LOCAL STREET,TWOWAY,2,3,WESTMEADOW DR,2,KIT,600430,58M-313,2004-04-14T00:00:00.000000,40,IVY LANE CRT,LOCAL,30,33,CUL DE SAC,79.6038643647323
2583,58301,100,2009,LOCAL STREET,TWOWAY,4,3,DENLOW ST,2,KIT,15133,REG PLAN 1718,2003-04-22T00:00:00.000000,40,TAMI CRT,LOCAL,48,47,CUL DE SAC,138.695550113088
2584,58304,1510,2020,COLLECTOR,TWOWAY,680,683,ARNOLD ST,2,KIT,7006,REG PLAN 250,2003-04-22T00:00:00.000000,40,GUELPH ST,MINOR,712,703,ENGLEWOOD PL,135.591092593763
2585,58305,1344,2015,COLLECTOR,TWOWAY,834,843,CLIFTON RD,2,KIT,10489,REG PLAN 666,2003-04-22T00:00:00.000000,40,GUELPH ST,MINOR,844,843,BIRCH AVE,76.7754420974678
